"Id"|"Name"|"SWF"|"CategoryId"|"Price"|"SkinId"|"Filename"|"Vip"|"Discount"|"ThemeID"|"DiamondsPrice"|"AvailableUntil"|"ColorScheme"|"CategoryId1"|"CategoryName"|"SlotTypeId"
"15588"|"New Me..."|"pinkbubbles_2016_choker_jmn"|"44"|"400"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xcc9900,Denim;colors=color2,0xFF66CC,Leather"|"44"|"NECK_TATOO"|"26"
"15586"|"Cat Eye Sparkle"|"pinkbubbles_sunglassesboy_asj"|"27"|"250"|"2"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xFFFFFF,Color;colors=color2,0xEE957C,Leather:color3,0xFF6690,Leather:color4,0xFCE168,Leather"|"27"|"Glasses"|"7"
"15585"|"Confetti!"|"pinkbubbles_2016_banghair_jmn"|"1"|"650"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xFFF0F0,Denim;colors=color2,0xff9900,Leather:color3,0xFF66CC,Leather:color4,0x00cccc,Leather"|"1"|"Hair"|"1"
"15583"|"Cat Eye Sparkle"|"pinkbubbles_sunglasses_asj"|"27"|"250"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xff99cc,Color;colors=color2,0xff66cc,Leather:color3,0x3399ff,Leather:color4,0x66ffcc,Leather"|"27"|"Glasses"|"7"
"15582"|"Can't Touch Me"|"pinkbubbles_2016_boyshoes_jmn"|"10"|"475"|"2"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x121212,color;colors=color2,0x121212,Sole:color3,0x666699,Sole"|"10"|"Shoes"|"5"
"15580"|"I Do What I Want"|"pinkbubbles_2016_glitterbooties_jmn"|"70"|"525"|"0"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim"|"70"|"SMALL_HIGHHEEL"|"5"
"15579"|"New Year, New Heels"|"pinkbubbles_studshoes_asj"|"70"|"0"|"1"|""|"0"|"0"|"437"|"5"|""|"defaultcolor=defaultcolor,0xff66cc,Denim;colors=color2,0xffcc66,Leather"|"70"|"SMALL_HIGHHEEL"|"5"
"15577"|"PomPom!"|"pinkbubbles_2016_pomshoes_jmn"|"70"|"450"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x333333,Denim;colors=color2,0xFF66CC,Leather"|"70"|"SMALL_HIGHHEEL"|"5"
"15576"|"So Much Goldz"|"pinkbubbles_2016_goldshoes_jmn"|"70"|"650"|"1"|""|"2"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xcccccc,Denim"|"70"|"SMALL_HIGHHEEL"|"5"
"15575"|"Just Add Shine"|"pinkbubbles_2016_pinklatex_jmn"|"70"|"300"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xDFF66CC,Denim"|"70"|"SMALL_HIGHHEEL"|"5"
"15574"|"To Be Golden"|"pinkbubbles_2016_strapgold_jmn"|"70"|"575"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Denim;colors=color2,0xcc9900,Leather"|"70"|"SMALL_HIGHHEEL"|"5"
"15573"|"Bright Sparkles"|"pinkbubbles_glitterskirt_asj"|"3"|"450"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xCC9900,Denim"|"3"|"Trousers"|"3"
"15572"|"I'm Sparkly"|"pinkbubbles_2016_malebottoms_jmn"|"60"|"550"|"2"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x121212,Color"|"60"|"TIGHT_PANTS"|"3"
"15571"|"Glitter Me Up"|"pinkbubbles_2016_glittertights_jmn"|"60"|"500"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x333333,Color;colors=color2,0x999999,topwave:color3,0xcccccc,topwave"|"60"|"TIGHT_PANTS"|"3"
"15570"|"New Year's Queen"|"pinkbubbles_longskirt_asj"|"61"|"625"|"1"|""|"2"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Denim;colors=color2,0xcc9900,Leather"|"61"|"BAGGY_PANTS"|"3"
"15569"|"Goldie"|"pinkbubbles_2016_shorts_jmn"|"3"|"525"|"1"|""|"2"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xffcccc,Denim;colors=color2,0xcc9900,Leather:color3,0xcccccc,Leather"|"3"|"Trousers"|"3"
"15568"|"Them Bows"|"pinkbubbles_2016_bowjeans_jmn"|"60"|"650"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xFF99CC,Color"|"60"|"TIGHT_PANTS"|"3"
"15567"|"Checking Me"|"pinkbubbles_2016_tieshirt_jmn"|"2"|"500"|"2"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x99ccff,Denim;colors=color2,0x121212,Leather"|"2"|"Shirts"|"2"
"15566"|"Pink Princess"|"pinkbubbles_2016_bigdress_asj"|"2"|"525"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xFF99CC,Denim;colors=color2,0x838383,Leather"|"2"|"Shirts"|"2"
"15565"|"Fancy Boy"|"pinkbubbles_2016_collarglitter_jmn"|"2"|"625"|"2"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xFFF3F3,Denim"|"2"|"Shirts"|"2"
"15564"|"90's Sparkles"|"pinkbubbles_2016_shinytop_asj"|"2"|"300"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xcccccc,Denim"|"2"|"Shirts"|"2"
"15563"|"Pink Combo"|"pinkbubbles_2016_jacketskirt_asj"|"2"|"575"|"1"|""|"2"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xFF66CC,Denim;colors=color2,0xFFFFFF,Leather:color3,0xFFFFFF,Leather:color4,0x000000,Leather"|"2"|"Shirts"|"2"
"15562"|"A Bit of Bling"|"pinkbubbles_2016_glitterpocket_jmn"|"2"|"425"|"2"|""|"2"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim;colors=color2,0x999999,Leather"|"2"|"Shirts"|"2"
"15561"|"Party Sparkle"|"pinkbubbles_2016_expdress_asj"|"2"|"725"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x66,Denim;colors=color2,0x9999ff,Leather"|"2"|"Shirts"|"2"
"15560"|"2017"|"pinkbubbles_2016_hashtaggirl_jmn"|"2"|"200"|"1"|""|"2"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xffcccc,Denim;colors=color2,0xFF33CC,Leather"|"2"|"Shirts"|"2"
"15559"|"Looking At Me"|"pinkbubbles_2016_tighttop_jmn"|"2"|"400"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x9999,Denim;colors=color2,0x0,Leather"|"2"|"Shirts"|"2"
"15558"|"Ready 2 Go"|"pinkbubbles_2016_dresstop_jmn"|"2"|"525"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim;colors=color2,0xfeffff,Leather"|"2"|"Shirts"|"2"
"15557"|"Sleekness"|"pinkbubbles_2016_tightblack_jmn"|"2"|"425"|"1"|""|"2"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim"|"2"|"Shirts"|"2"
"15556"|"Too Good "|"pinkbubbles_2016_dress_jmn"|"2"|"700"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim;colors=color2,0x99ccff,Leather"|"2"|"Shirts"|"2"
"15555"|"Bubble Buns"|"pinkbubbles_bunhair_asj"|"1"|"650"|"1"|""|"2"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xE595DF,Denim;colors=color2,0x46E9F7,Leather:color3,0x5EFF1C,Leather"|"1"|"Hair"|"1"
"15554"|"New Year Glitter"|"pinkbubbles_2016_glitterstrap_jmn"|"2"|"650"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0xd780fc,Denim"|"2"|"Shirts"|"2"
"15553"|"Fancy Warmth"|"pinkbubbles_2016_fuzzyjacket_jmn"|"2"|"475"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim;colors=color2,0xFF66CC,Leather"|"2"|"Shirts"|"2"
"15552"|"Party Up"|"pinkbubbles_2016_set_jmn"|"2"|"675"|"1"|""|"0"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim;colors=color2,0xFF99CC,Leather"|"2"|"Shirts"|"2"
"15551"|"New Cute"|"pinkbubbles_2016_satintop_jmn"|"2"|"425"|"1"|""|"2"|"0"|"437"|"0"|""|"defaultcolor=defaultcolor,0x0,Denim"|"2"|"Shirts"|"2"
"15532"|"Strappy"|"merryxmas_2016_strappy2_lsz"|"70"|"0"|"1"|""|"0"|"0"|"453"|"4"|""|"defaultcolor=defaultcolor,0x0,Denim"|"70"|"SMALL_HIGHHEEL"|"5"
"15531"|"Cute and Merry"|"merryx_2016_cute2_lsz"|"70"|"325"|"1"|""|"0"|"0"|"455"|"0"|""|"defaultcolor=defaultcolor,0x333333,Denim;colors=color2,0x333333,Leather"|"70"|"SMALL_HIGHHEEL"|"5"
"15508"|"Merry Chain"|"merryxmas_2016_chainheelsnew_jmn"|"70"|"500"|"1"|""|"0"|"0"|"455"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim;colors=color2,0xcc9900,Leather"|"70"|"SMALL_HIGHHEEL"|"5"
"15496"|"I Want Shine!"|"merryxmas_2016_shinyheels_jmn"|"70"|"375"|"1"|""|"0"|"0"|"455"|"0"|""|"defaultcolor=defaultcolor,0x990000,Denim"|"70"|"SMALL_HIGHHEEL"|"5"
"15494"|"Goldz"|"merryxmas_2016_goldtipped_jmn"|"70"|"650"|"1"|""|"0"|"0"|"455"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim;colors=color2,0xcc9900,Leather"|"70"|"SMALL_HIGHHEEL"|"5"
"15493"|"Lace Look"|"merryxmas_2016_leatherlace_jmn"|"70"|"550"|"1"|""|"0"|"0"|"453"|"0"|""|"defaultcolor=defaultcolor,0xffcccc,Denim"|"70"|"SMALL_HIGHHEEL"|"5"
"15483"|"Laced Up Heels"|"merryx_2016_strappy_asj"|"70"|"600"|"1"|""|"0"|"0"|"453"|"0"|""|"defaultcolor=defaultcolor,0x000000,Denim;colors=color2,0xCC0000,Leather"|"70"|"SMALL_HIGHHEEL"|"5"
"15482"|"Gold Plateau"|"merryx_2016_goldheels_asj"|"70"|"450"|"1"|""|"0"|"0"|"457"|"0"|""|"defaultcolor=defaultcolor,0x000000,Denim;colors=color2,0x666666,Leather"|"70"|"SMALL_HIGHHEEL"|"5"
"15481"|"Old Glamour"|"merryx_2016_heels_asj"|"70"|"375"|"1"|""|"0"|"0"|"455"|"0"|""|"defaultcolor=defaultcolor,0x0,Denim;colors=color2,0xff0066,Leather"|"70"|"SMALL_HIGHHEEL"|"5"
"15253"|"Rainbow Look"|"shop_2016_dia_lsz"|"1"|"0"|"1"|""|"0"|"0"|"425"|"5"|""|"defaultcolor=defaultcolor,0xff00ec,Denim;colors=color2,0x00ff00,Leather:color3,0x00ffff,Leather"|"1"|"Hair"|"1"
"15252"|"Camo Skirt"|"shop_2016_bottomsgirls_mf"|"3"|"450"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x466237,Color;colors=color2,0xADA888,Highlight:color3,0x21231B,Highlight:color4,0x4F3F18,Highlight"|"3"|"Trousers"|"3"
"15251"|"Flower Love"|"shop_2016_bottoms_mf"|"3"|"525"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x000000,Color;colors=color2,0xFF0054,pants:color3,0x00FF5D,pants:color4,0x356439,pants"|"3"|"Trousers"|"3"
"15250"|"Butterfly Magic"|"shop_2016_buttefly_mf"|"13"|"450"|"0"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x91d3fd,Color;colors=color2,0xe1d4fa,Leather"|"13"|"Hats"|"6"
"15249"|"Action Style"|"shop_2016_cap4_mf"|"13"|"450"|"0"|""|"2"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x466237,Color;colors=color2,0xADA888,Highlight:color3,0x21231B,Highlight:color4,0x4F3F18,Highlight"|"13"|"Hats"|"6"
"15248"|"Wave Cap"|"shop_2016_cap3_mf"|"13"|"475"|"0"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x6699,Color;colors=color2,0x99cccc,Highlight:color3,0x000000,Highlight 2"|"13"|"Hats"|"6"
"15247"|"The New Style"|"shop_2016_unisex_mf"|"1"|"700"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xBD3813,Color;colors=color2,0xE27521,Leather"|"1"|"Hair"|"1"
"15246"|"Style Factor"|"shop_2016_malehair_mf"|"1"|"500"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xffcccc,Color"|"1"|"Hair"|"1"
"15245"|"City Madness"|"shop_2016_mf5"|"2"|"625"|"2"|""|"2"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x000000,Denim;colors=color2,0xffffff,Leather:color3,0xEEF928,Leather"|"2"|"Shirts"|"2"
"15244"|"Be Bold"|"shop_2016_m3"|"2"|"0"|"2"|""|"0"|"0"|"425"|"5"|""|"defaultcolor=defaultcolor,0x000000,Denim;colors=color2,0xFF0000,Leather:color3,0xffcc66,Collar:color4,0x000000,Vest"|"2"|"Shirts"|"2"
"15243"|"Yellow Star"|"shop_2016_mf3"|"2"|"350"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Denim;colors=color2,0xB6B6B6,Leather:color3,0xFFEA51,Leather:color4,0x1A324D,Leather"|"2"|"Shirts"|"2"
"15242"|"Neon Sea"|"shop_2016_mf4"|"2"|"200"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xBDCBD7,Denim;colors=color2,0xffffff,Leather:color3,0x6666,Leather:color4,0xffffff,Leather:color5,0x16DCE2,Leather"|"2"|"Shirts"|"2"
"15241"|"Monochrome Camo"|"shop_2016_mf"|"2"|"275"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Denim;colors=color2,0x00FF87,Leather"|"2"|"Shirts"|"2"
"15240"|"Scratch It Up"|"shop_2016_mf2"|"2"|"525"|"2"|""|"2"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x999999,Denim;colors=color2,0x343535,Leather:color3,0x343535,Collar:color4,0xccff66,Vest:color5,0xff00ff,Bull"|"2"|"Shirts"|"2"
"15239"|"Camo All the Way"|"shop_2016_boypantscamo_asj"|"3"|"500"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x466237,Sweater;colors=color2,0x21231B,pants:color3,0xADA888,pants:color4,0x4F3F18,pants"|"3"|"Trousers"|"3"
"15238"|"Galaxy Stripes"|"shop_2016_boytopgalaxy_asj"|"2"|"250"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x000000,Denim;colors=color2,0x6090E5,Leather:color3,0xE560DC,Leather:color4,0xFFFFFF,Leather:color5,0x401F91,Leather"|"2"|"Shirts"|"2"
"15237"|"Camouflaged"|"shop_2016_boytopcamo_asj"|"2"|"275"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x466237,Sweater;colors=color2,0x21231B,pants:color3,0xADA888,pants:color4,0x4F3F18,pants"|"2"|"Shirts"|"2"
"15236"|"Catphones"|"shop_2016_catheadphones_asj"|"13"|"0"|"0"|""|"0"|"0"|"425"|"4"|""|"defaultcolor=defaultcolor,0x9eb8d0,Band;colors=color2,0xceb8f7,pants"|"13"|"Hats"|"6"
"15235"|"Fantabulous"|"shop_2016_longblond_edit_asj"|"1"|"525"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xD7AC60,Denim"|"1"|"Hair"|"1"
"15234"|"Gold Spiked"|"shop_2016_sneakersmetal_asj"|"10"|"525"|"0"|""|"2"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x0,Sweater;colors=color2,0x0,pants:color3,0x999999,pants"|"10"|"Shoes"|"5"
"15233"|"Galaxy Cool"|"shop_2016_sneakersgalaxy_asj"|"10"|"575"|"0"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x401F91,Denim;colors=color2,0x6090E5,Leather:color3,0xE560DC,Leather:color4,0xFFFFFF,Leather:color5,0xFFFFFF,Leather"|"10"|"Shoes"|"5"
"15232"|"Camo Cool"|"shop_2016_sneakerscamo_asj"|"10"|"500"|"0"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x466237,Sweater;colors=color2,0x21231B,pants:color3,0xADA888,pants:color4,0x4F3F18,pants:color5,0xFFFFFF,pants"|"10"|"Shoes"|"5"
"15231"|"Woodland Camo"|"shop_2016_girlleggingscamo_asj"|"60"|"525"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x466237,Sweater;colors=color2,0x21231B,pants:color3,0xADA888,pants:color4,0x4F3F18,pants"|"60"|"TIGHT_PANTS"|"3"
"15230"|"Starry Galaxy"|"shop_2016_girlleggingsgalaxy_asj"|"60"|"500"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x401F91,Denim;colors=color2,0x6090E5,Leather:color3,0xE560DC,Leather:color4,0xFFFFFF,Leather"|"60"|"TIGHT_PANTS"|"3"
"15229"|"Cloudy Galaxy"|"shop_2016_girltopgalaxy_asj"|"2"|"500"|"1"|""|"2"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x401F91,Denim;colors=color2,0x6090E5,Leather:color3,0xE560DC,Leather:color4,0xFFFFFF,Leather:color5,0x000000,Leather"|"2"|"Shirts"|"2"
"15228"|"The Accent"|"shop_2016_malesplatter_lsz"|"2"|"325"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x0,Denim;colors=color2,0xffffff,Leather"|"2"|"Shirts"|"2"
"15227"|"Colors Rule"|"shop_2016_malesplatter2_lsz"|"2"|"350"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x0,Denim;colors=color2,0x0,Leather:color3,0x9999cc,Leather:color4,0x66cc99,Leather:color5,0x0,Leather"|"2"|"Shirts"|"2"
"15226"|"Camo Love"|"shop_2016_vipcamocrop_asj"|"2"|"375"|"1"|""|"2"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x990000,Sweater;colors=color2,0xcc0000,pants:color3,0xff6600,pants:color4,0xffcc33,pants"|"2"|"Shirts"|"2"
"15225"|"Clean and Tidy"|"shop_2016_femalesplatter_lsz"|"2"|"350"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x0,Denim;colors=color2,0xffffff,Leather"|"2"|"Shirts"|"2"
"15224"|"After Painting"|"shop_2016_femalesplatter2_lsz"|"2"|"400"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x333333,Denim;colors=color2,0x8137AE,Leather:color3,0x74FF00,Leather:color4,0x5161C2,Leather:color5,0xFF00E5,Leather"|"2"|"Shirts"|"2"
"15223"|"Cool Stripes  "|"shop_2016_girlskirtsplatter_lsz"|"61"|"500"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x0,Denim;colors=color2,0xffffff,Leather"|"61"|"BAGGY_PANTS"|"3"
"15222"|"Colorful Girl"|"shop_2016_girlskirtsplatter2_lsz"|"61"|"525"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x333333,Denim;colors=color2,0x8137AE,Leather:color3,0x74FF00,Leather:color4,0x5161C2,Leather:color5,0xFF00E5,Leather"|"61"|"BAGGY_PANTS"|"3"
"15221"|"Little Thing"|"shop_2016_boypantssplatter_lsz"|"3"|"500"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x0,Denim;colors=color2,0xffffff,Leather"|"3"|"Trousers"|"3"
"15220"|"Colourful Boy"|"shop_2016_boypantssplatter2_lsz"|"3"|"575"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x333333,Denim;colors=color2,0x8137AE,Leather:color3,0x74FF00,Leather:color4,0x5161C2,Leather:color5,0xFF00E5,Leather"|"3"|"Trousers"|"3"
"15210"|"Golden"|"shop_2016_shinecap_jmn"|"13"|"450"|"0"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x121212,Color;colors=color2,0x121212,Highlight:color3,0x121212,Highlight 2"|"13"|"Hats"|"6"
"15209"|"U Mad?"|"shop_2016_studcap_jmn"|"13"|"450"|"0"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xff00e5,Color;colors=color2,0x7B7B7B,Highlight:color3,0x121212,Highlight 2:color4,0x121212,Highlight 2"|"13"|"Hats"|"6"
"15208"|"Like It's Hot"|"shop_2016_dropcap_jmn"|"13"|"450"|"0"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Color;colors=color2,0x466237,Highlight:color3,0x21231B,Highlight 2:color4,0x4F3F18,Highlight 2:color5,0xADA888,Highlight 2"|"13"|"Hats"|"6"
"15207"|"Dat Stripe"|"shop_2016_cap2_jmn"|"13"|"450"|"0"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Color;colors=color2,0x121212,Highlight:color3,0x121212,Highlight 2:color4,0xFF3399,Highlight 2"|"13"|"Hats"|"6"
"15206"|"Fame & Fortune"|"shop_2016_famesneaks_jmn"|"10"|"525"|"0"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x121212,color;colors=color2,0x74FF00,contrast:color3,0xcccccc,contrast"|"10"|"Shoes"|"5"
"15205"|"Shine It Up"|"shop_2016_shiny_jmn"|"10"|"550"|"0"|""|"2"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xCDCDCD,color;colors=color2,0xFF00E5,contrast"|"10"|"Shoes"|"5"
"15204"|"In The City"|"shop_2016_printskirt_jmn"|"3"|"525"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x121212,Sweater;colors=color2,0xffffff,pants:color3,0xFFFF33,pants:color4,0xFFFFFF,pants"|"3"|"Trousers"|"3"
"15203"|"For Fame"|"shop_2016_fameskirt_jmn"|"3"|"600"|"1"|""|"2"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Sweater;colors=color2,0x121212,pants:color3,0xFF00E5,pants"|"3"|"Trousers"|"3"
"15202"|"Smile And Wave Boys"|"shop_2016_malewave_jmn"|"2"|"375"|"2"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x669999,Denim;colors=color2,0x669999,Leather:color3,0xEAEEEE,Leather"|"2"|"Shirts"|"2"
"15201"|"Shop It!!"|"shop_2016_top_jmn"|"2"|"200"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x121212,Sweater;colors=color2,0xFF26E9,Leather"|"2"|"Shirts"|"2"
"15200"|"Smile And Wave"|"shop_2016_femalewave_jmn"|"2"|"275"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x121212,Denim;colors=color2,0x669999,Leather:color3,0xEAEEEE,Leather"|"2"|"Shirts"|"2"
"15199"|"Arrowish"|"shop_2016_morecrop_jmn"|"2"|"250"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0x121212,Sweater;colors=color2,0x7E9374,Leather"|"2"|"Shirts"|"2"
"15198"|"Fashion Style"|"shop_2016_bomber2_jmn"|"2"|"2500"|"1"|""|"0"|"0"|"425"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Denim;colors=color2,0x333333,Leather:color3,0xcccccc,Leather:color4,0x666666,Leather:color5,0x7E9374,Leather"|"2"|"Shirts"|"2"
"15197"|"Cool Look"|"shop_2016_bomber1_jmn"|"2"|"0"|"1"|""|"0"|"0"|"425"|"5"|""|"defaultcolor=defaultcolor,0x424242,Denim;colors=color2,0xE8ECEE,Leather:color3,0x121212,Leather:color4,0x233056,Leather:color5,0xFF00E5,Leather"|"2"|"Shirts"|"2"
"15188"|"Chunky Scarf"|"thanks_2016_scarfboy_lsz"|"45"|"650"|"2"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0x666666,Denim"|"45"|"SCARF"|"27"
"15187"|"Turtle Time"|"thanks_2016_femaletop_mf"|"2"|"475"|"1"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0xD0D0D0,Denim"|"2"|"Shirts"|"2"
"15186"|"Smooth Kid"|"thanks_2016_malehair2_mf"|"1"|"450"|"2"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0xAF7C55,Color"|"1"|"Hair"|"1"
"15185"|"Super Style"|"thanks_2016_malehair_mf"|"1"|"525"|"2"|""|"2"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0x462A2E,Color"|"1"|"Hair"|"1"
"15184"|"Little Mister Grateful"|"thanks_2016_maletop3_mf"|"2"|"250"|"2"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Denim;colors=color2,0x363841,Leather:color3,0x000000,Leather"|"2"|"Shirts"|"2"
"15183"|"Dressed 2 Shine"|"thanks_2016_maletop4_mf"|"2"|"0"|"2"|""|"0"|"0"|"421"|"5"|""|"defaultcolor=defaultcolor,0x283241,Denim;colors=color2,0xffffff,Leather"|"2"|"Shirts"|"2"
"15182"|"Always Thankful"|"thanks_2016_maletop2_mf"|"2"|"500"|"2"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0x75C7F0,Denim;colors=color2,0xD1D7CB,Leather:color3,0x990000,Leather"|"2"|"Shirts"|"2"
"15181"|"Black & Grey"|"thanks_2016_maletop_mf"|"2"|"625"|"2"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0x333330,Denim;colors=color2,0x1C1C1C,Leather:color3,0xf9d1e8,Leather"|"2"|"Shirts"|"2"
"15180"|"Piece of Pie"|"thanks_2016_necklecepump_lsz"|"45"|"275"|"0"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0xD76213,Denim;colors=color2,0x999999,Leather:color3,0xffffff,Leather"|"45"|"SCARF"|"27"
"15179"|"Chunky Chunk"|"thanks_2016_scarf_lsz"|"45"|"650"|"1"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0xffffff,Denim"|"45"|"SCARF"|"27"
"15178"|"Braid and Pony"|"thanks_2016_girlhairpony_lsz"|"1"|"0"|"1"|""|"0"|"0"|"421"|"7"|""|"defaultcolor=defaultcolor,0xffcc66,Denim"|"1"|"Hair"|"1"
"15177"|"Casual Thanks"|"thanks_2016_girlhair_lsz"|"1"|"600"|"1"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0xcc9966,Denim"|"1"|"Hair"|"1"
"15176"|"Thankful Boots"|"givethx_2016_withsocks_lsz"|"12"|"525"|"1"|""|"0"|"0"|"421"|"0"|""|"defaultcolor=defaultcolor,0x581E08,Denim;colors=color2,0x666666,Leather:color3,0xffffff,Leather"|"12"|"Boots"|"5"
